method,threshold,precision,recall,missRate,f2,tp,fp,fn,tn
soprano,0.5975,0.6837060702875399,0.8770491803278688,0.12295081967213117,0.8301008533747091,214,99,30,2088
soprano,0.6,0.6826923076923077,0.8729508196721312,0.12704918032786883,0.826863354037267,213,99,31,2088
soprano,0.6025,0.6826923076923077,0.8729508196721312,0.12704918032786883,0.826863354037267,213,99,31,2088
soprano,0.605,0.6826923076923077,0.8729508196721312,0.12704918032786883,0.826863354037267,213,99,31,2088
soprano,0.6075,0.6826923076923077,0.8729508196721312,0.12704918032786883,0.826863354037267,213,99,31,2088
soprano,0.61,0.6826923076923077,0.8729508196721312,0.12704918032786883,0.826863354037267,213,99,31,2088
soprano,0.6125,0.684887459807074,0.8729508196721312,0.12704918032786883,0.8275058275058275,213,98,31,2089
soprano,0.615,0.684887459807074,0.8729508196721312,0.12704918032786883,0.8275058275058275,213,98,31,2089
soprano,0.6175,0.684887459807074,0.8729508196721312,0.12704918032786883,0.8275058275058275,213,98,31,2089
soprano,0.62,0.684887459807074,0.8729508196721312,0.12704918032786883,0.8275058275058275,213,98,31,2089
soprano,0.6225,0.684887459807074,0.8729508196721312,0.12704918032786883,0.8275058275058275,213,98,31,2089
soprano,0.625,0.684887459807074,0.8729508196721312,0.12704918032786883,0.8275058275058275,213,98,31,2089
soprano,0.6275000000000001,0.6870967741935484,0.8729508196721312,0.12704918032786883,0.828149300155521,213,97,31,2090
soprano,0.63,0.6870967741935484,0.8729508196721312,0.12704918032786883,0.828149300155521,213,97,31,2090
soprano,0.6325000000000001,0.6870967741935484,0.8729508196721312,0.12704918032786883,0.828149300155521,213,97,31,2090
soprano,0.635,0.6870967741935484,0.8729508196721312,0.12704918032786883,0.828149300155521,213,97,31,2090
soprano,0.6375000000000001,0.6870967741935484,0.8729508196721312,0.12704918032786883,0.828149300155521,213,97,31,2090
soprano,0.64,0.6870967741935484,0.8729508196721312,0.12704918032786883,0.828149300155521,213,97,31,2090
soprano,0.6425,0.6870967741935484,0.8729508196721312,0.12704918032786883,0.828149300155521,213,97,31,2090
soprano,0.645,0.6870967741935484,0.8729508196721312,0.12704918032786883,0.828149300155521,213,97,31,2090
soprano,0.6475,0.6870967741935484,0.8729508196721312,0.12704918032786883,0.828149300155521,213,97,31,2090
soprano,0.65,0.6870967741935484,0.8729508196721312,0.12704918032786883,0.828149300155521,213,97,31,2090
soprano,0.6525,0.6870967741935484,0.8729508196721312,0.12704918032786883,0.828149300155521,213,97,31,2090
soprano,0.655,0.6870967741935484,0.8729508196721312,0.12704918032786883,0.828149300155521,213,97,31,2090
soprano,0.6575,0.6870967741935484,0.8729508196721312,0.12704918032786883,0.828149300155521,213,97,31,2090
soprano,0.66,0.6870967741935484,0.8729508196721312,0.12704918032786883,0.828149300155521,213,97,31,2090
soprano,0.6625,0.6870967741935484,0.8729508196721312,0.12704918032786883,0.828149300155521,213,97,31,2090
soprano,0.665,0.6870967741935484,0.8729508196721312,0.12704918032786883,0.828149300155521,213,97,31,2090
soprano,0.6675,0.6870967741935484,0.8729508196721312,0.12704918032786883,0.828149300155521,213,97,31,2090
soprano,0.67,0.6870967741935484,0.8729508196721312,0.12704918032786883,0.828149300155521,213,97,31,2090
soprano,0.6725,0.6893203883495146,0.8729508196721312,0.12704918032786883,0.8287937743190662,213,96,31,2091
soprano,0.675,0.6915584415584416,0.8729508196721312,0.12704918032786883,0.8294392523364487,213,95,31,2092
soprano,0.6775,0.6915584415584416,0.8729508196721312,0.12704918032786883,0.8294392523364487,213,95,31,2092
soprano,0.68,0.6915584415584416,0.8729508196721312,0.12704918032786883,0.8294392523364487,213,95,31,2092
soprano,0.6825,0.6915584415584416,0.8729508196721312,0.12704918032786883,0.8294392523364487,213,95,31,2092
soprano,0.685,0.6915584415584416,0.8729508196721312,0.12704918032786883,0.8294392523364487,213,95,31,2092
soprano,0.6875,0.6915584415584416,0.8729508196721312,0.12704918032786883,0.8294392523364487,213,95,31,2092
soprano,0.6900000000000001,0.6915584415584416,0.8729508196721312,0.12704918032786883,0.8294392523364487,213,95,31,2092
soprano,0.6925,0.6915584415584416,0.8729508196721312,0.12704918032786883,0.8294392523364487,213,95,31,2092
soprano,0.6950000000000001,0.6915584415584416,0.8729508196721312,0.12704918032786883,0.8294392523364487,213,95,31,2092
soprano,0.6975,0.6915584415584416,0.8729508196721312,0.12704918032786883,0.8294392523364487,213,95,31,2092
soprano,0.7000000000000001,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.7025,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.705,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.7075,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.71,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.7125,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.715,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.7175,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.72,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.7225,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.725,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.7275,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.73,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.7325,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.735,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.7375,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.74,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.7425,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.745,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.7475,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.75,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.7525000000000001,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.755,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.7575000000000001,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.76,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.7625000000000001,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.765,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.7675000000000001,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.77,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.7725,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.775,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.7775,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.78,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.7825,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.785,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.7875,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.79,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.7925,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.795,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.7975,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.8,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.8025,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.805,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.8075,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.81,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.8125,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.8150000000000001,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.8175,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.8200000000000001,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.8225,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.8250000000000001,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.8275,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.8300000000000001,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.8325,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.835,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.8375,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.84,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.8425,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.845,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.8475,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.85,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.8525,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.855,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.8575,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.86,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.8625,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.865,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.8675,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.87,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.8725,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.875,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.8775000000000001,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.88,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.8825000000000001,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.885,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.8875000000000001,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.89,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.8925000000000001,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.895,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.8975,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.9,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.9025,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.905,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.9075,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.91,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.9125,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.915,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.9175,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.92,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.9225,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.925,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.9275,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.93,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.9325,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.935,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.9375,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.9400000000000001,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.9425,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.9450000000000001,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.9475,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.9500000000000001,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.9525,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.9550000000000001,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.9575,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.96,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.9625,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.965,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.9675,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.97,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.9725,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.975,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.9775,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.98,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.9825,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.985,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.9875,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.99,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.9925,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.995,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,0.9975,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
soprano,1.0,0.6905537459283387,0.8688524590163934,0.1311475409836066,0.8261886204208886,212,95,32,2092
